Codice Articolo;Descrizione;EAN13;UM;ID_Prodotto;ID_variante;Descr_web;pesotassabile;Prezzo;PrezzoNoIva;Iva;Dispnetta
8.8342.5;AQQUAVER SMALTO LUCIDO NERO 0,500L;8024060007078;NR;280001;117566;NULL;0.630000000;15.550000;15.550000;22;4.000000000
8.8342.8;IL DECIMINO H2O NERO LUCIDO ML125;8024060834285;NR;280033;118024;NULL;0.180000000;7.490000;7.490000;22;45.000000000
8.846.1;SINPUR SMALTO CERAMICO BIANCO(A+B) ML500;8024060084611;NR;280044;118946;NULL;0.560000000;41.460000;41.460000;22;112.000000000
8.8AVLI.2;AQQUAVER VETRIFICANTE LUCIDO INC. 2,5L;8024060006729;NR;280042;117616;NULL;2.900000000;48.190000;48.190000;22;28.000000000
8.8AVLI.3;AQQUAVER VETRIFICANTE LUCIDO INC. 0,750L;8024060006736;NR;280042;117615;NULL;0.890000000;15.880000;15.880000;22;146.000000000
8.8AVSI.2;AQQUAVER VETRIFICANTE SATINATO INC. 2,5L;8024060006750;NR;280043;117618;NULL;2.940000000;48.190000;48.190000;22;21.000000000
8.8AVSI.3;AQQUAVER VETRIFICANTE SATINATO IN.0,750L;8024060006767;NR;280043;117617;NULL;0.900000000;15.880000;15.880000;22;92.000000000
8.9000.3;CATALIZZATORE 2080 KG5;8024060208031;NR;280338;118431;NULL;5.450000000;80.480000;80.480000;22;38.000000000
8.9000.4;CATALIZZATORE 2080 KG1;8024060208048;NR;280338;118430;NULL;1.120000000;18.100000;18.100000;22;27.000000000
8.910.4;EPORAL 75 NEUTRO KG4,250;8024060910040;NR;280324;158174;NULL;4.650000000;51.030000;51.030000;22;-6.000000000
8.911.4;EPORAL 75 F1 RAL              KG5;"8024060091145       ";NR;280324;118463;NULL;4.660000000;65.710000;65.710000;22;0.000000000
8.912.4;EPORAL 75 F2 RAL              KG5;NULL;NR;280324;118465;NULL;4.660000000;69.490000;69.490000;22;0.000000000
8.913.4;EPORAL 75 F3 RAL              KG5;"8024060091152       ";NR;280324;118467;NULL;4.660000000;76.380000;76.380000;22;0.000000000
8.914.4;EPORAL 75 F4 RAL              KG5;"8024060091176       ";NR;280324;118469;NULL;4.660000000;97.290000;97.290000;22;0.000000000
8.9200.2;EPORAL ISOLANTE KG4;8024060920049;NR;280332;118493;NULL;4.450000000;66.200000;66.200000;22;38.000000000
8.925.1;POLIRAL 25 NEUTRO KG16;8024060092517;NR;280322;118567;NULL;17.620000000;156.290000;156.290000;22;9.000000000
8.925.2;POLIRAL 25 NEUTRO KG3,200;8024060092524;NR;280322;158188;NULL;3.600000000;36.690000;36.690000;22;16.000000000
8.925.3;POLIRAL 25 NEUTRO KG0,800;8024060006378;NR;280322;158189;NULL;0.930000000;10.810000;10.810000;22;12.000000000
8.926.2;POLIRAL 25 F1 RAL             KG4;"8024060992626       ";NR;280322;118556;NULL;3.610000000;51.750000;51.750000;22;0.000000000
8.926.3;POLIRAL 25 F1 RAL            KG20;"8024060992633       ";NR;280322;118557;NULL;17.750000000;231.060000;231.060000;22;0.000000000
8.926.4;POLIRAL 25 F1 RAL             KG1;NULL;NR;280322;118555;NULL;0.820000000;14.910000;14.910000;22;0.000000000
8.927.2;POLIRAL 25 F2 RAL             KG4;"8024060992428       ";NR;280322;118559;NULL;3.610000000;53.400000;53.400000;22;0.000000000
8.927.3;POLIRAL 25 F2 RAL            KG20;NULL;NR;280322;118560;NULL;17.750000000;239.110000;239.110000;22;0.000000000
8.927.4;POLIRAL 25 F2 RAL             KG1;NULL;NR;280322;118558;NULL;0.820000000;15.340000;15.340000;22;0.000000000
8.928.2;POLIRAL 25 F3 RAL             KG4;"8024060892827       ";NR;280322;118562;NULL;3.610000000;58.200000;58.200000;22;0.000000000
8.928.3;POLIRAL 25 F3 RAL            KG20;NULL;NR;280322;118563;NULL;17.750000000;260.740000;260.740000;22;0.000000000
8.928.4;POLIRAL 25 F3 RAL             KG1;NULL;NR;280322;118561;NULL;0.820000000;16.750000;16.750000;22;0.000000000
8.929.2;POLIRAL 25 F4 RAL             KG4;NULL;NR;280322;118565;NULL;3.610000000;64.150000;64.150000;22;0.000000000
8.929.3;POLIRAL 25 F4 RAL            KG20;NULL;NR;280322;118566;NULL;17.750000000;287.860000;287.860000;22;0.000000000
8.929.4;POLIRAL 25 F4 RAL             KG1;NULL;NR;280322;118564;NULL;0.820000000;18.280000;18.280000;22;0.000000000
8.930.1;POLIRAL 95 EXTRA NEUTRO KG14;8024060093019;NR;280320;118597;NULL;15.620000000;191.670000;191.670000;22;14.000000000
8.930.2;POLIRAL 95 EXTRA NEUTRO KG2,800;8024060093026;NR;280320;158198;NULL;3.200000000;44.110000;44.110000;22;27.000000000
8.930.3;POLIRAL 95 EXTRA NEUTRO KG0,700;"8024060093033       ";NR;280320;158199;NULL;0.830000000;13.010000;13.010000;22;87.000000000
8.931.1;POLIRAL 95 EXTRA F1 RAL      KG20;"8024060093118       ";NR;280320;118587;NULL;15.750000000;303.680000;303.680000;22;0.000000000
8.931.2;POLIRAL 95 EXTRA F1 RAL       KG4;"8024060093125       ";NR;280320;118586;NULL;3.210000000;66.750000;66.750000;22;0.000000000
8.931.3;POLIRAL 95 EXTRA F1 RAL       KG1;"8024060093132       ";NR;280320;118585;NULL;0.830000000;19.000000;19.000000;22;0.000000000
8.932.1;POLIRAL 95 EXTRA F2 RAL      KG20;"8024060093217       ";NR;280320;118590;NULL;15.750000000;316.160000;316.160000;22;0.000000000
8.932.2;POLIRAL 95 EXTRA F2 RAL       KG4;NULL;NR;280320;118589;NULL;3.210000000;69.520000;69.520000;22;0.000000000
8.932.3;POLIRAL 95 EXTRA F2 RAL       KG1;"8024060093231       ";NR;280320;118588;NULL;0.830000000;19.720000;19.720000;22;0.000000000
8.933.1;POLIRAL 95 EXTRA F3 RAL      KG20;NULL;NR;280320;118593;NULL;15.750000000;345.320000;345.320000;22;0.000000000
8.933.2;POLIRAL 95 EXTRA F3 RAL       KG4;NULL;NR;280320;118592;NULL;3.210000000;75.250000;75.250000;22;0.000000000
8.933.3;POLIRAL 95 EXTRA F3 RAL       KG1;"8024060093330       ";NR;280320;118591;NULL;0.830000000;21.410000;21.410000;22;0.000000000
8.934.1;POLIRAL 95 EXTRA F4 RAL      KG20;"8024060093415       ";NR;280320;118596;NULL;15.750000000;385.630000;385.630000;22;0.000000000
8.934.2;POLIRAL 95 EXTRA F4 RAL       KG4;"8024060093422       ";NR;280320;118595;NULL;3.210000000;84.000000;84.000000;22;0.000000000
8.934.3;POLIRAL 95 EXTRA F4 RAL       KG1;"8024060093439       ";NR;280320;118594;NULL;0.830000000;23.930000;23.930000;22;0.000000000
8.935.1;POLIRAL SAT 40 TRASPARENTE INCOLORE KG20;8024060005098;NR;280323;118611;NULL;15.750000000;292.260000;292.260000;22;0.000000000
8.935.2;POLIRAL SAT 40 TRASPARENTE INCOLORE KG4;8024060005081;NR;280323;118612;NULL;3.210000000;63.860000;63.860000;22;0.000000000
8.935.3;POLIRAL SAT 40 TRASPARENTE INCOLORE KG1;8024060005456;NR;280323;118610;NULL;0.830000000;18.420000;18.420000;22;0.000000000
8.936.2;CATALIZZATORE 3060 KG2,500;8024060306027;NR;280339;118433;NULL;2.820000000;52.280000;52.280000;22;119.000000000
8.936.4;CATALIZZATORE 3060 KG1;8024060306041;NR;280339;118432;NULL;1.130000000;22.900000;22.900000;22;90.000000000
8.9400.3;EPOCOAT F.Z. GRIGIO KG25;"8024060940016       ";NR;280326;118460;NULL;26.570000000;222.740000;222.740000;22;0.000000000
8.9400.4;EPOCOAT F.Z. GRIGIO KG5;"8024060940023       ";NR;280326;118459;NULL;5.400000000;50.080000;50.080000;22;0.000000000
8.9440.1;EPOCOAT F.Z. NEUTRO KG22,500;8024060944014;NR;280326;118462;NULL;24.120000000;180.620000;180.620000;22;21.000000000
8.9440.2;EPOCOAT F.Z. NEUTRO KG4,500;8024060944021;NR;280326;118461;NULL;4.900000000;41.810000;41.810000;22;-4.000000000
8.9441.1;EPOCOAT F.Z. F1 RAL          KG25;NULL;NR;280326;118452;NULL;24.250000000;229.730000;229.730000;22;0.000000000
8.9441.2;EPOCOAT F.Z. F1 RAL           KG5;"8024060940122       ";NR;280326;118451;NULL;4.910000000;51.690000;51.690000;22;0.000000000
8.9442.1;EPOCOAT F.Z. F2 RAL          KG25;NULL;NR;280326;118454;NULL;24.250000000;242.340000;242.340000;22;0.000000000
8.9442.2;EPOCOAT F.Z. F2 RAL           KG5;NULL;NR;280326;118453;NULL;4.910000000;54.310000;54.310000;22;0.000000000
8.9443.1;EPOCOAT F.Z. F3 RAL          KG25;NULL;NR;280326;118456;NULL;24.250000000;267.030000;267.030000;22;0.000000000
8.9443.2;EPOCOAT F.Z. F3 RAL           KG5;NULL;NR;280326;118455;NULL;4.910000000;58.940000;58.940000;22;0.000000000
8.9444.1;EPOCOAT F.Z. F4 RAL          KG25;NULL;NR;280326;118458;NULL;24.250000000;329.590000;329.590000;22;0.000000000
8.9444.2;EPOCOAT F.Z. F4 RAL           KG5;NULL;NR;280326;118457;NULL;4.910000000;72.230000;72.230000;22;0.000000000
8.945.1;POLIFENOL 50 NEUTRO KG21,250;8024060094511;NR;280319;118554;NULL;22.870000000;168.820000;168.820000;22;1.000000000
8.945.2;POLIFENOL 50 NEUTRO KG4,250;8024060094528;NR;280319;158186;NULL;4.650000000;40.080000;40.080000;22;1.000000000
8.946.1;POLIFENOL 50 F1 RAL          KG25;NULL;NR;280319;118546;NULL;22.450000000;244.510000;244.510000;22;0.000000000
8.946.2;POLIFENOL 50 F1 RAL           KG5;NULL;NR;280319;118545;NULL;4.600000000;55.440000;55.440000;22;0.000000000
8.947.1;POLIFENOL 50 F2 RAL          KG25;NULL;NR;280319;118548;NULL;22.450000000;251.970000;251.970000;22;0.000000000
8.947.2;POLIFENOL 50 F2 RAL           KG5;NULL;NR;280319;118547;NULL;4.600000000;57.160000;57.160000;22;0.000000000
8.948.1;POLIFENOL 50 F3 RAL          KG25;NULL;NR;280319;118550;NULL;22.450000000;268.240000;268.240000;22;0.000000000
8.948.2;POLIFENOL 50 F3 RAL           KG5;NULL;NR;280319;118549;NULL;4.600000000;60.850000;60.850000;22;0.000000000
8.949.1;POLIFENOL 50 F4 RAL          KG25;NULL;NR;280319;118552;NULL;22.450000000;295.940000;295.940000;22;0.000000000
8.949.2;POLIFENOL 50 F4 RAL           KG5;NULL;NR;280319;118551;NULL;4.600000000;66.780000;66.780000;22;0.000000000
8.951.1;POLIRAL 55 NEUTRO KG16;8024060095112;NR;280321;118583;NULL;17.620000000;166.710000;166.710000;22;12.000000000
8.951.2;POLIRAL 55 NEUTRO KG3,200;8024060095129;NR;280321;158194;NULL;3.600000000;39.320000;39.320000;22;-31.000000000
8.951.3;POLIRAL 55 NEUTRO KG0,800;8024060095136;NR;280321;158195;NULL;0.930000000;11.570000;11.570000;22;27.000000000
8.952.1;POLIRAL 55 F1 RAL             KG1;NULL;NR;280321;118570;NULL;0.930000000;15.800000;15.800000;22;0.000000000
8.952.2;POLIRAL 55 F1 RAL             KG4;NULL;NR;280321;118571;NULL;3.610000000;55.350000;55.350000;22;0.000000000
8.952.3;POLIRAL 55 F1 RAL            KG20;NULL;NR;280321;118572;NULL;17.750000000;246.600000;246.600000;22;0.000000000
8.953.1;POLIRAL 55 F2 RAL             KG1;"8024060095235       ";NR;280321;118573;NULL;0.930000000;16.300000;16.300000;22;0.000000000
8.953.2;POLIRAL 55 F2 RAL             KG4;"8024060095228       ";NR;280321;118574;NULL;3.610000000;57.380000;57.380000;22;0.000000000
8.953.3;POLIRAL 55 F2 RAL            KG20;NULL;NR;280321;118575;NULL;17.750000000;255.950000;255.950000;22;0.000000000
8.954.1;POLIRAL 55 F3 RAL             KG1;"8024060095334       ";NR;280321;118576;NULL;0.930000000;17.790000;17.790000;22;0.000000000
8.954.2;POLIRAL 55 F3 RAL             KG4;NULL;NR;280321;118577;NULL;3.610000000;62.620000;62.620000;22;0.000000000
8.954.3;POLIRAL 55 F3 RAL            KG20;NULL;NR;280321;118578;NULL;17.750000000;279.880000;279.880000;22;0.000000000
8.955.1;POLIRAL 55 F4 RAL             KG1;"8024060095433       ";NR;280321;118579;NULL;0.930000000;19.610000;19.610000;22;0.000000000
8.955.2;POLIRAL 55 F4 RAL             KG4;"8024060095426       ";NR;280321;118580;NULL;3.610000000;68.660000;68.660000;22;-1.000000000
8.955.3;POLIRAL 55 F4 RAL            KG20;"8024060095419       ";NR;280321;118581;NULL;17.750000000;306.530000;306.530000;22;0.000000000
8.958.1;CATALIZZATORE 5080/R KG5;8024060895811;NR;280340;118436;NULL;5.450000000;104.280000;104.280000;22;3.000000000
8.958.2;CATALIZZATORE 5080/R KG1;8024060895828;NR;280340;118435;NULL;1.120000000;22.960000;22.960000;22;8.000000000
8.958.3;CATALIZZATORE 5080/R KG0,500;8024060009829;NR;280340;118434;NULL;0.560000000;13.170000;13.170000;22;17.000000000
8.960.2;ACRIRAL 55 NEUTRO KG3;8024060005074;NR;280318;118371;NULL;3.400000000;41.150000;41.150000;22;4.000000000
8.961.2;ACRIRAL 55 F1 RAL      KG4;NULL;NR;280318;118363;NULL;3.300000000;60.760000;60.760000;22;0.000000000
8.962.2;ACRIRAL 55 F2 RAL      KG4;NULL;NR;280318;118365;NULL;3.300000000;62.090000;62.090000;22;0.000000000
8.963.2;ACRIRAL 55 F3 RAL      KG4;NULL;NR;280318;118367;NULL;3.300000000;67.840000;67.840000;22;0.000000000
8.964.2;ACRIRAL 55 F4 RAL      KG4;NULL;NR;280318;118369;NULL;3.300000000;75.380000;75.380000;22;0.000000000
8.965.1;POLIRAL FLOOR NEUTRO 16KG;8024060006965;NR;280330;158202;NULL;17.750000000;176.780000;176.780000;22;0.000000000
8.965.2;POLIRAL FLOOR NEUTRO 3,200KG;8024060006972;NR;280330;158203;NULL;3.610000000;41.650000;41.650000;22;-4.000000000
8.966.1;POLIRAL FLOOR F1 RAL            20KG;NULL;NR;280330;118600;NULL;17.750000000;258.870000;258.870000;22;0.000000000
8.966.2;POLIRAL FLOOR F1 RAL            4KG;NULL;NR;280330;118601;NULL;3.610000000;58.120000;58.120000;22;0.000000000
8.967.1;POLIRAL FLOOR F2 RAL            20KG;NULL;NR;280330;118602;NULL;17.750000000;268.060000;268.060000;22;0.000000000
8.967.2;POLIRAL FLOOR F2 RAL            4KG;NULL;NR;280330;118603;NULL;3.610000000;59.950000;59.950000;22;0.000000000
8.968.1;POLIRAL FLOOR F3 RAL            20KG;NULL;NR;280330;118604;NULL;17.750000000;289.640000;289.640000;22;0.000000000
8.968.2;POLIRAL FLOOR F3 RAL            4KG;NULL;NR;280330;118605;NULL;3.610000000;64.740000;64.740000;22;0.000000000
8.969.1;POLIRAL FLOOR F4 RAL            20KG;NULL;NR;280330;118606;NULL;17.750000000;317.440000;317.440000;22;0.000000000
8.969.2;POLIRAL FLOOR F4 RAL            4KG;NULL;NR;280330;118607;NULL;3.610000000;71.040000;71.040000;22;0.000000000
8.970.1;GRIP ANTISCIVOLO KG2,500;8024060004855;NR;280329;118495;NULL;2.820000000;31.330000;31.330000;22;1.000000000
8.970.2;GRIP ANTISCIVOLO KG0,500;8024060004862;NR;280329;118494;NULL;0.590000000;6.880000;6.880000;22;-5.000000000
8.9900.3;EPORAL HS NEUTRO KG21,250;8024060990035;NR;280325;118492;NULL;22.870000000;207.640000;207.640000;22;13.000000000
8.9900.4;EPORAL HS NEUTRO KG4,250;8024060990042;NR;280325;158178;NULL;4.650000000;47.630000;47.630000;22;23.000000000
8.9901.3;EPORAL HS F1 RAL             KG25;NULL;NR;280325;118484;NULL;23.000000000;285.760000;285.760000;22;0.000000000
8.9901.4;EPORAL HS F1 RAL              KG5;NULL;NR;280325;118483;NULL;4.660000000;62.420000;62.420000;22;0.000000000
8.9902.3;EPORAL HS F2 RAL             KG25;NULL;NR;280325;118486;NULL;23.000000000;302.990000;302.990000;22;0.000000000
8.9902.4;EPORAL HS F2 RAL              KG5;NULL;NR;280325;118485;NULL;4.660000000;66.170000;66.170000;22;0.000000000
8.9903.3;EPORAL HS F3 RAL             KG25;NULL;NR;280325;118488;NULL;23.000000000;335.420000;335.420000;22;0.000000000
8.9903.4;EPORAL HS F3 RAL              KG5;NULL;NR;280325;118487;NULL;4.660000000;73.090000;73.090000;22;0.000000000
8.9904.3;EPORAL HS F4 RAL             KG25;NULL;NR;280325;118490;NULL;23.000000000;427.710000;427.710000;22;0.000000000
8.9904.4;EPORAL HS F4 RAL              KG5;NULL;NR;280325;118489;NULL;4.660000000;93.210000;93.210000;22;0.000000000
8.9910.3;EPORAL FLOOR NEUTRO KG21,250;8024060004794;NR;280331;118481;NULL;22.870000000;221.010000;221.010000;22;2.000000000
8.9910.4;EPORAL FLOOR NEUTRO KG4,250;8024060004800;NR;280331;158176;NULL;4.650000000;50.720000;50.720000;22;54.000000000
8.9911.3;EPORAL FLOOR F1 RAL             KG25;NULL;NR;280331;118473;NULL;22.650000000;295.990000;295.990000;22;0.000000000
8.9911.4;EPORAL FLOOR F1 RAL             KG5;NULL;NR;280331;118474;NULL;4.650000000;65.410000;65.410000;22;0.000000000
8.9912.3;EPORAL FLOOR F2 RAL             KG25;NULL;NR;280331;118475;NULL;22.650000000;315.410000;315.410000;22;0.000000000
8.9912.4;EPORAL FLOOR F2 RAL             KG5;NULL;NR;280331;118476;NULL;4.650000000;69.400000;69.400000;22;0.000000000
8.9913.3;EPORAL FLOOR F3 RAL             KG25;NULL;NR;280331;118477;NULL;22.650000000;348.270000;348.270000;22;0.000000000
8.9913.4;EPORAL FLOOR F3 RAL             KG5;NULL;NR;280331;118478;NULL;4.650000000;76.700000;76.700000;22;0.000000000
8.9914.3;EPORAL FLOOR F4 RAL             KG25;NULL;NR;280331;118479;NULL;22.650000000;441.810000;441.810000;22;0.000000000
8.9914.4;EPORAL FLOOR F4 RAL             KG5;NULL;NR;280331;118480;NULL;4.650000000;97.250000;97.250000;22;0.000000000
8.995.3;CATALIZZATORE 5095 KG5;8024060509534;NR;280342;118441;NULL;5.450000000;113.550000;113.550000;22;34.000000000
8.995.4;CATALIZZATORE 5095 KG1;"8024060509541       ";NR;280342;118440;NULL;1.120000000;24.760000;24.760000;22;41.000000000
8.995.5;CATALIZZATORE 5095 KG0,500;"8024060509558       ";NR;280342;118442;NULL;0.580000000;14.390000;14.390000;22;39.000000000
8.996.1;CATALIZZATORE 5090 HS KG5;"8024060509619       ";NR;280341;118438;NULL;5.450000000;165.120000;165.120000;22;21.000000000
8.996.2;CATALIZZATORE 5090 HS KG1;"8024060509626       ";NR;280341;118437;NULL;1.120000000;36.500000;36.500000;22;0.000000000
8.996.3;CATALIZZATORE 5090 HS KG0,500;"8024060509633       ";NR;280341;118439;NULL;0.580000000;21.110000;21.110000;22;21.000000000
8.HT300.1;SMALTO HT 300 ALLUMINIO KG20;8024060838818;NR;280316;118702;NULL;21.570000000;352.660000;352.660000;22;2.000000000
8.HT300.2;SMALTO HT 300 ALLUMINIO KG4;8024060838825;NR;280316;118701;NULL;4.400000000;76.260000;76.260000;22;21.000000000
8.HT300N.3;SMALTO HT 300 NEUTRO KG0,850;8024060838948;NR;280317;158225;NULL;0.930000000;16.160000;16.160000;22;-6.000000000
8.HT300N.4;SMALTO HT 300 NEUTRO KG4,250;8024060838931;NR;280317;158224;NULL;4.650000000;69.130000;69.130000;22;16.000000000
8.HT301.3;SMALTO HT 300 F1 RAL          KG1;NULL;NR;280317;118703;NULL;0.980000000;20.250000;20.250000;22;0.000000000
8.HT301.5;SMALTO HT 300 F1 RAL          KG5;NULL;NR;280317;118704;NULL;4.850000000;84.910000;84.910000;22;0.000000000
8.HT302.3;SMALTO HT 300 F2 RAL          KG1;NULL;NR;280317;118705;NULL;0.980000000;20.510000;20.510000;22;0.000000000
8.HT302.5;SMALTO HT 300 F2 RAL          KG5;NULL;NR;280317;118706;NULL;4.850000000;86.320000;86.320000;22;0.000000000
8.HT303.3;SMALTO HT 300 F3 RAL          KG1;NULL;NR;280317;118707;NULL;0.980000000;21.510000;21.510000;22;0.000000000
8.HT303.5;SMALTO HT 300 F3 RAL          KG5;NULL;NR;280317;118708;NULL;4.850000000;90.160000;90.160000;22;0.000000000
8.HT304.3;SMALTO HT 300 F4 RAL          KG1;NULL;NR;280317;118709;NULL;0.980000000;22.780000;22.780000;22;0.000000000
8.HT304.5;SMALTO HT 300 F4 RAL          KG5;NULL;NR;280317;118710;NULL;4.850000000;95.460000;95.460000;22;0.000000000
8.HT600.2;SMALTO HT 600 ALLUMINIO KG4;8024060868822;NR;280315;118713;NULL;4.400000000;162.520000;162.520000;22;3.000000000
8.LN.1;LAVAGNA LIQUIDA NERO ML500;8024060801010;NR;280035;118059;NULL;0.720000000;18.590000;18.590000;22;75.000000000
8.LN.2;LAVAGNA LIQUIDA NERO ML125;8024060801027;NR;280035;118058;NULL;0.200000000;9.220000;9.220000;22;37.000000000
8.LN.3;LAVAGNA LIQUIDA NERO LT2,5;8024060801034;NR;280035;118057;NULL;3.410000000;79.210000;79.210000;22;18.000000000
8.LNA.1;LAVAGNA LIQUIDA BASE A ML452IN ESAURIMENTO;8024060801812;NR;280035;118056;NULL;0.660000000;15.680000;15.680000;22;139.000000000
8.LNA.3;LAVAGNA LIQUIDA BASE A LT2,26IN ESAURIMENTO;8024060801836;NR;280035;118055;NULL;3.120000000;65.190000;65.190000;22;20.000000000
800.0300.1;OMBRALUCE PETRA NEUTRO (BASE N) LT10;8024060030014;NR;280214;118753;NULL;16.440000000;129.970000;129.970000;22;7.000000000
800.0300.2;OMBRALUCE PETRA NEUTRO (BASE N) LT4;8024060030021;NR;280214;118754;NULL;6.640000000;56.870000;56.870000;22;42.000000000
800.0300.3;OMBRALUCE PETRA NEUTRO (BASE N) ML750;8024060030038;NR;280214;118755;NULL;1.270000000;14.390000;14.390000;22;37.000000000
800.0300C.1;OMBRALUCE PETRA TINTA       LT10;NULL;NR;280202;118756;NULL;17.050000000;143.570000;143.570000;22;0.000000000
800.0300C.2;OMBRALUCE PETRA TINTA         LT4;NULL;NR;280202;118757;NULL;6.650000000;64.060000;64.060000;22;0.000000000
800.0300C.3;OMBRALUCE PETRA TINTA        ML750;NULL;NR;280202;118758;NULL;1.280000000;17.380000;17.380000;22;0.000000000
800.0300F.1;OMBRALUCE PETRA TINTA FORTE         LT10;NULL;NR;280202;118759;NULL;17.050000000;193.830000;193.830000;22;0.000000000
800.0300F.2;OMBRALUCE PETRA TINTA FORTE         LT4;NULL;NR;280202;118760;NULL;6.650000000;86.470000;86.470000;22;0.000000000
800.0300F.3;OMBRALUCE PETRA TINTA FORTE        ML750;NULL;NR;280202;118761;NULL;1.280000000;23.450000;23.450000;22;0.000000000
800.0302SA.1;OMBRALUCE SPHERA ORO (BASE SA)  LT2,5;8024060140218;NR;280207;118784;NULL;3.440000000;103.790000;103.790000;22;23.000000000
800.0302SA.2;OMBRALUCE SPHERA ORO (BASE SA) ML750;8024060140225;NR;280207;118785;NULL;1.050000000;37.370000;37.370000;22;-2.000000000
800.0302SAC.1;OMBRALUCE SPHERA TINTA      SA LT2,5;NULL;NR;280207;119009;NULL;3.390000000;109.940000;109.940000;22;0.000000000
800.0302SAC.2;OMBRALUCE SPHERA TINTA       SA ML750;NULL;NR;280207;118793;NULL;1.050000000;41.100000;41.100000;22;0.000000000
800.0302SP.1;OMBRALUCE SPHERA PERLA (BASE SP) LT2,5;8024060150217;NR;280207;118786;NULL;3.370000000;74.720000;74.720000;22;-5.000000000
800.0302SP.2;OMBRALUCE SPHERA PERLA (BASE SP) ML750;8024060150224;NR;280207;118787;NULL;1.030000000;26.990000;26.990000;22;29.000000000
800.0302SPC.1;OMBRALUCE SPHERA TINTA         SP LT2,5;NULL;NR;280207;119008;NULL;3.320000000;81.420000;81.420000;22;0.000000000
800.0302SPC.2;OMBRALUCE SPHERA TINTA        SP ML750;NULL;NR;280207;118791;NULL;1.030000000;30.480000;30.480000;22;0.000000000
800.0302SS.1;OMBRALUCE SPHERA ACCIAIO (BASE SS) LT2,5;8024060830140;NR;280207;118782;NULL;3.390000000;103.780000;103.780000;22;14.000000000
800.0302SS.2;OMBRALUCE SPHERA ACCIAIO (BASE SS) ML750;8024060830157;NR;280207;118783;NULL;1.030000000;37.360000;37.360000;22;117.000000000
800.0302SSC.1;OMBRALUCE SPHERA TINTA         SS LT2,5;NULL;NR;280207;119007;NULL;3.340000000;109.940000;109.940000;22;0.000000000
800.0302SSC.2;OMBRALUCE SPHERA TINTA          SS ML750;NULL;NR;280207;118789;NULL;1.040000000;41.100000;41.100000;22;0.000000000
800.0306.1;OMBRALUCE CROMA MICA (MC) ML500IN ESAURIMENTO;8024060030618;NR;280216;118742;NULL;0.580000000;24.390000;24.390000;22;63.000000000
